Date,MSFT,AAPL,AMZN,GOOG,FB,TSLA,GOOGL,NVDA,CMCSA,ADBE,INTC,CSCO,NFLX,PEP,AVGO,TMUS,TXN,COST,AMGN,CHTR,SBUX,AMAT,INTU,ISRG,AMD,BKNG,MU,LRCX,MDLZ,ADP,GILD,FISV,CSX,ATVI,MELI,ADSK,ADI,ILMN,NXPI,BIDU
2016-12-15,58.403568267822266,27.33548355102539,761.0,797.8499755859375,120.56999969482422,39.51599884033203,815.6500244140625,97.45499420166016,31.968826293945312,105.0999984741211,32.82090759277344,26.576887130737305,125.0,92.14614868164062,152.90234375,57.25,65.2230224609375,143.431640625,132.29345703125,291.1600036621094,52.81956100463867,31.125524520874023,113.34109497070312,213.0,10.859999656677246,1501.199951171875,20.290000915527344,98.37865447998047,40.66020965576172,89.62786102294922,64.43167877197266,53.6349983215332,34.486454010009766,35.874088287353516,158.72947692871094,78.91999816894531,67.19561767578125,132.0,94.26905822753906,165.77999877929688
2016-12-16,58.142242431640625,27.37088966369629,757.77001953125,790.7999877929688,119.87000274658203,40.49800109863281,809.8400268554688,99.13336944580078,31.95968246459961,103.55000305175781,32.392704010009766,26.54218292236328,124.22000122070312,92.64495849609375,151.55181884765625,57.0099983215332,64.72576141357422,143.70034790039062,131.3961944580078,288.44000244140625,52.7737922668457,30.60770606994629,112.88880920410156,213.79666137695312,10.65999984741211,1484.280029296875,20.270000457763672,96.83047485351562,40.35100555419922,91.52460479736328,63.195072174072266,53.51499938964844,33.893978118896484,35.369773864746094,154.46348571777344,76.4800033569336,65.80809020996094,131.00999450683594,93.70024871826172,164.92999267578125
2016-12-19,59.37415313720703,27.52901840209961,766.0,794.2000122070312,119.23999786376953,40.54600143432617,812.5,100.33786010742188,32.092350006103516,105.29000091552734,32.910125732421875,26.681011199951172,125.44999694824219,92.2424087524414,153.2846221923828,57.79999923706055,65.32959747314453,146.4326934814453,129.9623260498047,288.9100036621094,52.764644622802734,30.54180335998535,113.69715118408203,212.6366729736328,10.949999809265137,1488.8299560546875,20.350000381469727,99.1852035522461,40.55107116699219,91.74240112304688,63.45090866088867,53.67499923706055,34.07265853881836,35.52494812011719,152.5796356201172,75.69999694824219,66.46533966064453,129.64999389648438,93.64237976074219,163.69000244140625
2016-12-20,59.299495697021484,27.602188110351562,771.219970703125,796.4199829101562,119.08999633789062,41.757999420166016,815.2000122070312,103.8328628540039,32.48578643798828,105.7699966430664,33.195594787597656,26.516149520874023,125.12000274658203,91.7961196899414,154.65213012695312,58.060001373291016,65.74694061279297,146.79098510742188,129.50486755371094,290.3800048828125,52.81040954589844,30.70185661315918,113.92810821533203,211.336669921875,11.510000228881836,1502.25,20.649999618530273,99.05541229248047,40.3055305480957,92.86775970458984,63.15242004394531,54.53499984741211,34.439430236816406,35.71891403198242,152.3902587890625,76.01000213623047,67.0039291381836,128.0500030517578,93.61347198486328,165.27999877929688
2016-12-21,59.299495697021484,27.628145217895508,770.5999755859375,794.5599975585938,119.04000091552734,41.540000915527344,812.2000122070312,104.48445129394531,32.4034423828125,105.51000213623047,32.99040985107422,26.39467430114746,126.5,91.62110137939453,154.83901977539062,57.81999969482422,65.86237335205078,146.05642700195312,128.58123779296875,291.239990234375,52.57242965698242,30.673620223999023,113.25447845458984,210.09666442871094,11.470000267028809,1505.760009765625,20.579999923706055,98.71239471435547,40.80570983886719,92.99480438232422,63.07565689086914,54.28499984741211,34.32658004760742,35.786800384521484,153.8953094482422,75.62999725341797,67.18650817871094,127.81999969482422,94.19192504882812,163.9199981689453
2016-12-22,59.308841705322266,27.446414947509766,766.3400268554688,791.260009765625,117.4000015258789,41.689998626708984,809.6799926757812,105.74818420410156,32.4903678894043,104.72000122070312,32.94580841064453,26.42938232421875,125.58000183105469,92.1899185180664,153.40353393554688,58.08000183105469,65.88902282714844,145.1875,128.74838256835938,291.0199890136719,52.27040100097656,31.07845687866211,112.5038833618164,212.52667236328125,11.600000381469727,1481.3399658203125,23.190000534057617,99.8341293334961,40.90574645996094,93.11279296875,62.512794494628906,53.80500030517578,34.50526809692383,35.34067916870117,155.9386444091797,74.58000183105469,67.04955291748047,126.7699966430664,94.36547088623047,162.88999938964844
2016-12-23,59.01951599121094,27.50069808959961,760.5900268554688,789.9099731445312,117.2699966430664,42.667999267578125,807.7999877929688,108.38423156738281,32.32109069824219,105.0199966430664,32.98149871826172,26.490123748779297,125.58999633789062,91.9623794555664,154.54173278808594,58.02000045776367,66.04885864257812,145.1964111328125,129.79518127441406,290.42999267578125,52.17887878417969,30.974891662597656,112.51351928710938,213.5833282470703,11.579999923706055,1486.199951171875,23.260000228881836,100.17713928222656,40.93302917480469,93.41226196289062,62.80276107788086,54.0,34.467647552490234,35.398868560791016,156.14796447753906,76.0,67.40557861328125,128.75,94.67396545410156,163.6199951171875
2016-12-27,59.05683898925781,27.675355911254883,771.4000244140625,791.5499877929688,118.01000213623047,43.90599822998047,809.9299926757812,115.82838439941406,32.42173767089844,104.9800033569336,33.070709228515625,26.620271682739258,128.35000610351562,91.99739074707031,154.85601806640625,58.31999969482422,66.4839859008789,145.16957092285156,130.50772094726562,291.79998779296875,52.041587829589844,31.379728317260742,112.4942626953125,213.1699981689453,12.069999694824219,1493.4200439453125,23.299999237060547,101.07637023925781,40.9603157043457,93.75714111328125,62.87952423095703,54.06999969482422,34.66514587402344,35.42796325683594,157.98193359375,75.9800033569336,67.8346176147461,128.94000244140625,95.44525146484375,164.77000427246094
2016-12-28,58.78620147705078,27.55734634399414,772.1300048828125,785.0499877929688,116.91999816894531,43.948001861572266,804.5700073242188,107.8609848022461,32.22959518432617,103.7699966430664,32.67816925048828,26.39467430114746,125.88999938964844,91.55109405517578,153.0552520751953,58.0,65.75582122802734,144.2378692626953,129.90074157714844,291.1199951171875,51.57481384277344,30.974891662597656,111.10852813720703,211.85000610351562,11.550000190734863,1480.4599609375,22.780000686645508,99.7228775024414,40.84159469604492,93.52117919921875,62.0607795715332,53.599998474121094,34.345394134521484,35.33097839355469,155.25827026367188,75.0199966430664,67.14999389648438,127.93000030517578,94.85713195800781,165.5399932861328
2016-12-29,58.702205657958984,27.550264358520508,765.1500244140625,782.7899780273438,116.3499984741211,42.93600082397461,802.8800048828125,110.01325988769531,32.06490707397461,103.68000030517578,32.70493698120117,26.42938232421875,125.33000183105469,91.87488555908203,152.783447265625,58.04999923706055,65.84463500976562,144.3453826904297,129.99754333496094,292.19000244140625,51.547359466552734,30.748931884765625,110.58888244628906,212.18333435058594,11.59000015258789,1480.1600341796875,22.270000457763672,99.33352661132812,40.951175689697266,93.8841781616211,61.51497268676758,53.63999938964844,34.07265853881836,35.37947463989258,158.1415557861328,74.9800033569336,67.1682357788086,128.72000122070312,94.57755279541016,166.5
2016-12-30,57.992919921875,27.33548355102539,749.8699951171875,771.8200073242188,115.05000305175781,42.737998962402344,792.4500122070312,105.38290405273438,31.71355438232422,102.94999694824219,32.35700988769531,26.22113800048828,123.80000305175781,91.55985260009766,150.1503143310547,57.5099983215332,64.79680633544922,143.431640625,128.616455078125,287.9200134277344,50.815147399902344,30.381755828857422,110.29055786132812,211.38999938964844,11.34000015258789,1466.06005859375,21.920000076293945,98.01712036132812,40.48541259765625,93.2761459350586,61.07150650024414,53.13999938964844,33.79051971435547,35.02063751220703,155.77706909179688,74.01000213623047,66.2918930053711,128.0399932861328,94.49079132080078,164.41000366210938
2017-01-03,58.403568267822266,27.413372039794922,753.6699829101562,786.1400146484375,116.86000061035156,43.39799880981445,808.010009765625,100.71302795410156,31.71355438232422,103.4800033569336,32.65140151977539,26.498798370361328,127.48999786376953,91.57735443115234,151.48385620117188,58.31999969482422,65.3384780883789,143.0911865234375,132.59254455566406,285.7699890136719,50.6595458984375,30.071067810058594,110.42527770996094,213.92999267578125,11.430000305175781,1477.5699462890625,22.549999237060547,99.43547821044922,40.960304260253906,93.92958068847656,63.2462272644043,53.66999816894531,33.752906799316406,35.53464889526367,160.6457061767578,76.18000030517578,66.19146728515625,131.1300048828125,94.15336608886719,168.3000030517578
2017-01-04,58.142242431640625,27.3826904296875,757.1799926757812,786.9000244140625,118.69000244140625,45.39799880981445,807.77001953125,103.0627670288086,32.09016418457031,104.13999938964844,32.481903076171875,26.341278076171875,129.41000366210938,91.75236511230469,150.40512084960938,58.81999969482422,65.25855255126953,143.11810302734375,134.4750213623047,291.54998779296875,51.24531936645508,30.353511810302734,110.64662170410156,209.8300018310547,11.430000305175781,1487.2900390625,22.360000610351562,99.49112701416016,40.91465377807617,94.07478332519531,65.1395263671875,54.32500076293945,34.4488410949707,36.2329216003418,165.4345703125,77.5199966430664,66.0545425415039,135.17999267578125,94.77037048339844,171.9600067138672
2017-01-05,58.142242431640625,27.521944046020508,780.4500122070312,794.02001953125,120.66999816894531,45.349998474121094,813.02001953125,100.44644165039062,32.21876525878906,105.91000366210938,32.428375244140625,26.40253448486328,131.80999755859375,91.6298599243164,148.03524780273438,57.61000061035156,64.75239562988281,145.93997192382812,134.57179260253906,296.1700134277344,51.675479888916016,30.22170066833496,111.32986450195312,210.97000122070312,11.239999771118164,1503.699951171875,22.110000610351562,99.26862335205078,41.09730529785156,93.51209259033203,64.82398223876953,54.30500030517578,34.787410736083984,36.79542541503906,170.8818817138672,76.93000030517578,65.10517120361328,134.55999755859375,94.86679077148438,177.47000122070312
